2019-11-08 15:27:34,160 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@61001b64: startup date [Fri Nov 08 15:27:34 CET 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2019-11-29 15:21:05,804 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@552ed807{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2019-11-29 15:21:05,879 | INFO  | Listening for connections at ws://DESKTOP-PQACNHD:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2019-11-29 15:21:05,880 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2019-11-29 15:21:05,881 | INFO  | Apache ActiveMQ 5.15.10 (localhost, ID:DESKTOP-PQACNHD-50363-1575037265366-0:1) started | org.apache.activemq.broker.BrokerService | main
2019-11-29 15:21:05,882 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2019-11-29 15:21:05,887 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: C:\Users\Gustave\Desktop\M1\Cloud\apache-activemq-5.15.10-bin\apache-activemq-5.15.10\bin\..\data\kahadb only has 8167 mb of usable space. - resetting to maximum available disk space: 8167 mb | org.apache.activemq.broker.BrokerService | main
2019-11-29 15:21:05,891 | WARN  | Temporary Store limit is 51200 mb (current store usage is 0 mb). The data directory: C:\Users\Gustave\Desktop\M1\Cloud\apache-activemq-5.15.10-bin\apache-activemq-5.15.10\bin\..\data only has 8167 mb of usable space. - resetting to maximum available disk space: 8167 mb | org.apache.activemq.broker.BrokerService | main
2019-11-29 15:21:06,906 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2019-11-29 15:21:06,908 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2019-11-29 16:59:56,485 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@54a7079e: startup date [Fri Nov 29 16:59:56 CET 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2019-11-29 16:59:57,478 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\Users\Gustave\Desktop\M1\Cloud\apache-activemq-5.15.10-bin\apache-activemq-5.15.10\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2019-11-29 16:59:57,540 | INFO  | Page File: C:\Users\Gustave\Desktop\M1\Cloud\apache-activemq-5.15.10-bin\apache-activemq-5.15.10\bin\..\data\kahadb\db.data. Recovering pageFile free list due to prior unclean shutdown.. | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2019-11-29 16:59:57,549 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2019-11-29 16:59:57,550 | INFO  | Page File: C:\Users\Gustave\Desktop\M1\Cloud\apache-activemq-5.15.10-bin\apache-activemq-5.15.10\bin\..\data\kahadb\db.data. Recovered pageFile free list of size: 0 | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2019-11-29 16:59:57,585 | INFO  | PListStore:[C:\Users\Gustave\Desktop\M1\Cloud\apache-activemq-5.15.10-bin\apache-activemq-5.15.10\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2019-11-29 16:59:57,725 | INFO  | Apache ActiveMQ 5.15.10 (localhost, ID:DESKTOP-PQACNHD-51207-1575043197604-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2019-11-29 16:59:57,795 | INFO  | Listening for connections at: tcp://DESKTOP-PQACNHD:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-11-29 16:59:57,796 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2019-11-29 16:59:57,800 | INFO  | Listening for connections at: amqp://DESKTOP-PQACNHD:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-11-29 16:59:57,801 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2019-11-29 16:59:57,805 | INFO  | Listening for connections at: stomp://DESKTOP-PQACNHD:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-11-29 16:59:57,807 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2019-11-29 16:59:57,812 | INFO  | Listening for connections at: mqtt://DESKTOP-PQACNHD:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-11-29 16:59:57,824 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2019-11-29 16:59:57,832 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2019-11-29 16:59:57,927 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2019-11-29 16:59:58,034 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@552ed807{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2019-11-29 16:59:58,119 | INFO  | Listening for connections at ws://DESKTOP-PQACNHD:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2019-11-29 16:59:58,120 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2019-11-29 16:59:58,121 | INFO  | Apache ActiveMQ 5.15.10 (localhost, ID:DESKTOP-PQACNHD-51207-1575043197604-0:1) started | org.apache.activemq.broker.BrokerService | main
2019-11-29 16:59:58,121 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2019-11-29 16:59:58,124 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: C:\Users\Gustave\Desktop\M1\Cloud\apache-activemq-5.15.10-bin\apache-activemq-5.15.10\bin\..\data\kahadb only has 7577 mb of usable space. - resetting to maximum available disk space: 7577 mb | org.apache.activemq.broker.BrokerService | main
2019-11-29 16:59:58,127 | WARN  | Temporary Store limit is 51200 mb (current store usage is 0 mb). The data directory: C:\Users\Gustave\Desktop\M1\Cloud\apache-activemq-5.15.10-bin\apache-activemq-5.15.10\bin\..\data only has 7577 mb of usable space. - resetting to maximum available disk space: 7577 mb | org.apache.activemq.broker.BrokerService | main
2019-11-29 16:59:59,015 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2019-11-29 16:59:59,015 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2019-11-29 17:00:22,208 | INFO  | Connector vm://localhost started | org.apache.activemq.broker.TransportConnector | qtp963573938-49
